antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"['JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT']",['JUMBO STORAGE BAG SUKI'],0.024966200991437586,0.03564668769716088,0.010049571879224875,0.4025270758122743,11.29213124181336,1.0,0.009159609509498552,1.614053580108075,0.9347806802646643,0.19875222816399285,0.38044188103529913,0.3422243470085392
['JUMBO BAG APPLES'],['LUNCH BAG APPLE DESIGN'],0.03330328977016674,0.03956737269040108,0.013384407390716538,0.40189445196211093,10.157218552436495,1.0,0.01206668371256393,1.605791202673741,0.9326067223601139,0.22499999999999998,0.37725403007879327,0.3700816223364085
['LUNCH BAG CARS BLUE'],['LUNCH BAG SPACEBOY DESIGN '],0.044569625957638574,0.045110410094637225,0.017800811176205498,0.3993933265925177,8.853684232855112,1.0,0.015790257071491835,1.5898750916101074,0.9284325613969726,0.2476489028213166,0.3710197704982759,0.39699936059895613
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG PINK POLKADOT'],0.05989184317260027,0.04285714285714286,0.023884632717440287,0.39879608728367194,9.305242036619012,1.0,0.02131783943861456,1.592043625961023,0.9493946906432785,0.3028571428571429,0.37187650910234377,0.47805209201197263
['RED RETROSPOT CHARLOTTE BAG'],['CHARLOTTE BAG SUKI DESIGN'],0.03402433528616494,0.02690401081568274,0.013564668769716088,0.3986754966887417,14.818440990826094,1.0,0.01264927768518069,1.6182543432470473,0.9653623292857103,0.2863939105613701,0.382050167717463,0.4514315506894295
['LUNCH BAG CARS BLUE'],['LUNCH BAG SUKI DESIGN '],0.044569625957638574,0.041279855790896804,0.01775574583145561,0.39838220424671383,9.650765406369628,1.0,0.01591591809927008,1.593570122055131,0.9381963354376781,0.26075446724023826,0.3724781946147682,0.41425660430676303
['HAND OVER THE CHOCOLATE   SIGN '],['PLEASE ONE PERSON METAL SIGN'],0.02672374943668319,0.03172600270392068,0.010635421360973412,0.3979763912310287,12.544170627012113,1.0,0.009787583614086302,1.608365491306933,0.9455503471527354,0.22243166823751181,0.3782507735928757,0.36660183197915075
['RED RETROSPOT CHARLOTTE BAG'],['STRAWBERRY CHARLOTTE BAG'],0.03402433528616494,0.022712933753943218,0.013519603424966201,0.3973509933774834,17.49448123620309,1.0,0.012746810951589584,1.6216521648698305,0.9760485187776999,0.3128258602711157,0.38334494803312535,0.4962945443077893
['CHARLOTTE BAG SUKI DESIGN'],['STRAWBERRY CHARLOTTE BAG'],0.02690401081568274,0.022712933753943218,0.010680486705723299,0.3969849246231156,17.478364042434393,1.0,0.010069417690351325,1.6206677181913776,0.9688524234588447,0.2743055555555556,0.38297037154786195,0.4336115099306054
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG RED RETROSPOT'],0.029743127534925643,0.05989184317260027,0.011807120324470483,0.396969696969697,6.628109537816084,1.0,0.010025749594686066,1.5589733253921703,0.8751573341653578,0.15170816444701796,0.3585522063063888,0.2970552021342089
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG CARS BLUE'],0.04835511491662911,0.044569625957638574,0.01915277151870212,0.39608574091332716,8.886898474081628,1.0,0.01699760213372933,1.5820629496102683,0.9325692987807426,0.25962125839951133,0.36791389985692796,0.41290636893998006
['JUMBO BAG PINK VINTAGE PAISLEY'],['JUMBO BAG SCANDINAVIAN BLUE PAISLEY'],0.027670121676430823,0.020684993240198287,0.010950878774222622,0.3957654723127036,19.13297566583637,1.0,0.010378522494390186,1.6207531378720168,0.9747044040703662,0.2927710843373494,0.3830028912898114,0.462588618509293
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG SUKI DESIGN '],0.029743127534925643,0.041279855790896804,0.011762054979720596,0.39545454545454545,9.579843191742754,1.0,0.010534262964308613,1.5858528701203212,0.9230691203399695,0.19847908745247148,0.3694244788773321,0.3401945216355696
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG PINK POLKADOT'],0.041279855790896804,0.04285714285714286,0.016313654799459214,0.39519650655021826,9.221251819505092,1.0,0.014544518122706494,1.582568334192883,0.9299427568837432,0.24053156146179397,0.3681157531121683,0.3879242259354666
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG APPLE DESIGN'],0.041279855790896804,0.03956737269040108,0.016313654799459214,0.39519650655021826,9.987939043678068,1.0,0.01468031936077479,1.5880077375732717,0.9386255730933981,0.25279329608938544,0.3702801464127883,0.4037485949607583
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG CARS BLUE'],0.045110410094637225,0.044569625957638574,0.017800811176205498,0.39460539460539457,8.853684232855112,1.0,0.015790257071491835,1.578194396726739,0.928958362083025,0.2476489028213166,0.36636449725454956,0.39699936059895613
['JUMBO BAG ALPHABET'],['JUMBO BAG RED RETROSPOT'],0.0345200540784137,0.0740423614240649,0.013609734114465975,0.3942558746736292,5.324733937314566,1.0,0.011053787794013802,1.528628342993893,0.8412367265281494,0.14333175130517323,0.34581875013422064,0.28903298907144637
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG  BLACK SKULL.'],0.05989184317260027,0.04835511491662911,0.023569175304191076,0.3935289691497367,8.138311114103129,1.0,0.020673098345011263,1.5691514296225806,0.9330036938479163,0.27833954230973923,0.36271287708635963,0.4404737110427155
['HOME BUILDING BLOCK WORD'],['LOVE BUILDING BLOCK WORD'],0.031545741324921134,0.025101397025687245,0.012392969806219017,0.39285714285714285,15.650807899461402,1.0,0.011601127628752542,1.6057153460753384,0.9665975718092983,0.28004073319755607,0.3772246105486987,0.44328674018979225
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG SPACEBOY DESIGN '],0.04835511491662911,0.045110410094637225,0.018882379450202793,0.39049394221808015,8.656404173645553,1.0,0.016701060386140346,1.5666613608080342,0.9294208435036846,0.25317220543806646,0.36169996591718334,0.40453768039974936
['LUNCH BAG DOLLY GIRL DESIGN'],['LUNCH BAG PINK POLKADOT'],0.02726453357368184,0.04285714285714286,0.010635421360973412,0.39008264462809916,9.101928374655648,1.0,0.009466941350672761,1.5692992644212156,0.9150824686006839,0.17878787878787877,0.362772912298014,0.3191212381920727
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG SPACEBOY DESIGN '],0.04285714285714286,0.045110410094637225,0.016674177557458314,0.38906414300736064,8.624708624708624,1.0,0.014740874267688147,1.5629948364888124,0.9236385639370713,0.23388116308470291,0.3602026208567338,0.3793472563188651
['ROUND SNACK BOXES SET OF4 WOODLAND '],['POSTAGE'],0.02757999098693105,0.05380802163136548,0.010725552050473186,0.3888888888888889,7.227340405732366,1.0,0.009241527298855535,1.5483141464214019,0.886074440898799,0.15178571428571425,0.3541362375902288,0.29410943606923506
['CHARLOTTE BAG SUKI DESIGN'],['CHARLOTTE BAG PINK POLKADOT'],0.02690401081568274,0.022712933753943218,0.010455159981973862,0.38860971524288107,17.10962218499907,1.0,0.009844090966601889,1.5984667905449204,0.96758528067046,0.26697353279631764,0.37440051559713783,0.4244635877801707
['SPOTTY BUNTING'],['PARTY BUNTING'],0.04574132492113565,0.06304641730509239,0.017710680486705724,0.387192118226601,6.141381775159596,1.0,0.014826853827639984,1.5289515859088925,0.8772990137320464,0.19445818901533896,0.3459570536986329,0.3340535287344585
['JUMBO BAG APPLES'],['JUMBO BAG VINTAGE LEAF'],0.03330328977016674,0.035060838215412345,0.012888688598467778,0.3870094722598105,11.038226464582515,1.0,0.011721047343794965,1.5741501999090732,0.9407353170814082,0.2323314378554021,0.36473660514875755,0.3773093633792626
['LUNCH BAG WOODLAND'],['LUNCH BAG PINK POLKADOT'],0.03780982424515548,0.04285714285714286,0.014556106354213609,0.38498212157330153,8.982916170043703,1.0,0.012935685315135517,1.5562846068660023,0.9235986800597937,0.22017723244717108,0.3574440076138971,0.3623123015858095
['RED RETROSPOT CHARLOTTE BAG'],['WOODLAND CHARLOTTE BAG'],0.03402433528616494,0.024290220820189275,0.013068949977467327,0.3841059602649006,15.813193429087466,1.0,0.012242491360106224,1.5842169532919506,0.9697570039333028,0.2888446215139442,0.36877332494010184,0.46106967772057644
['PLEASE ONE PERSON METAL SIGN'],['COOK WITH WINE METAL SIGN '],0.03172600270392068,0.027625056331680938,0.01216764308246958,0.3835227272727273,13.883147337980128,1.0,0.01129121047059471,1.577308664383633,0.9583756520180239,0.25787965616045844,0.3660086813821114,0.41198974862820703
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG SUKI DESIGN '],0.04835511491662911,0.041279855790896804,0.018521856692203697,0.38303821062441756,9.279058835977976,1.0,0.016525764521693003,1.5539376355534258,0.9375665896654798,0.2604562737642586,0.3564735307772786,0.41586408347814763
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG SUKI DESIGN '],0.045110410094637225,0.041279855790896804,0.01721496169445696,0.3816183816183816,9.24466363330992,1.0,0.015352810471082121,1.5503697323963042,0.9339608445456856,0.24885993485342017,0.3549925678345345,0.3993244746519855
['JUMBO  BAG BAROQUE BLACK WHITE'],['JUMBO BAG PINK POLKADOT'],0.029878323569175306,0.039837764758900406,0.011401532221721496,0.3815987933634992,9.578820389972904,1.0,0.01021124659598238,1.5526525901581683,0.9231862698025515,0.19551777434312206,0.35594091921224297,0.3338989441930618
['JUMBO BAG APPLES'],['JUMBO BAG ALPHABET'],0.03330328977016674,0.0345200540784137,0.01270842721946823,0.38159675236806495,11.054349784657129,1.0,0.011558795855612992,1.5612465646303113,0.9408720055042152,0.2305805396565822,0.35948618068742355,0.37487148323364083
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG SUKI DESIGN '],0.04285714285714286,0.041279855790896804,0.016313654799459214,0.380651945320715,9.221251819505094,1.0,0.014544518122706494,1.5479505214649527,0.9314752205821719,0.24053156146179397,0.3539845194447055,0.3879242259354666
['LUNCH BAG VINTAGE LEAF DESIGN'],['LUNCH BAG SPACEBOY DESIGN '],0.02708427219468229,0.045110410094637225,0.010274898602974312,0.3793677204658901,8.40975995718092,1.0,0.009053115977157414,1.5385754518314287,0.9056185614343888,0.16593886462882093,0.3500481248354383,0.30356997411905895
['ROSES REGENCY TEACUP AND SAUCER '],"['REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER']",0.037674628210905815,0.01726002703920685,0.014240648940964398,0.37799043062200954,21.899758891651153,1.0,0.0135903838393521,1.5799434949908135,0.9916992992152777,0.34994462901439644,0.36706597218793924,0.6015278523867228
['GIN + TONIC DIET METAL SIGN'],['HAND OVER THE CHOCOLATE   SIGN '],0.029833258224425417,0.02672374943668319,0.011266336187471835,0.3776435045317221,14.131381729441674,1.0,0.010469079669802423,1.5638564996915432,0.9578101077666296,0.24875621890547264,0.3605551403231427,0.39961433236704147
['ALARM CLOCK BAKELIKE PINK'],['ALARM CLOCK BAKELIKE IVORY'],0.028346101847679134,0.021631365479945923,0.010680486705723299,0.3767885532591415,17.418620826709063,1.0,0.010067321816724381,1.569882324268148,0.970088398004132,0.271788990825688,0.3630095806918632,0.4352692766295707
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG SPACEBOY DESIGN '],0.029743127534925643,0.045110410094637225,0.01117620549797206,0.37575757575757573,8.32973087518542,1.0,0.009834480817374466,1.529677498392086,0.9069228233672445,0.17551309271054494,0.34626743150033534,0.31175491175491177
['RED RETROSPOT CHARLOTTE BAG'],['JUMBO BAG RED RETROSPOT'],0.03402433528616494,0.0740423614240649,0.012753492564218117,0.3748344370860927,5.062432233073888,1.0,0.010234250433746327,1.4811398667898965,0.8307315814678445,0.13380614657210402,0.3248443159069644,0.27354016437384365
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG VINTAGE LEAF DESIGN'],0.029743127534925643,0.02708427219468229,0.011131140153222172,0.3742424242424242,13.817702818534764,1.0,0.010325569191145096,1.5547805819649148,0.9560654467638603,0.24358974358974358,0.3568224278076517,0.3926120607069026
['GREEN REGENCY TEACUP AND SAUCER'],"['PINK REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER']",0.03303289770166742,0.014375844975214061,0.01234790446146913,0.373806275579809,26.00238637967386,1.0,0.011873028645027855,1.5739923870003665,0.9943895599720916,0.35218508997429304,0.36467291185203976,0.6163702224294029
['LUNCH BAG CARS BLUE'],['LUNCH BAG WOODLAND'],0.044569625957638574,0.03780982424515548,0.01662911221270843,0.37310414560161786,9.867915364600595,1.0,0.014943942488577795,1.5348485222928088,0.9405829018905254,0.25291295407813574,0.34846990730644467,0.4064567211917505
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG  BLACK SKULL.'],0.029743127534925643,0.04835511491662911,0.011086074808472285,0.37272727272727274,7.7081250529526395,1.0,0.009647842458541,1.5171150341908812,0.8969447056291279,0.16543375924680567,0.3408542019140116,0.30099550961619925
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG PINK POLKADOT'],0.045110410094637225,0.04285714285714286,0.016674177557458314,0.3696303696303696,8.624708624708624,1.0,0.014740874267688147,1.5183835182250396,0.925818087661497,0.23388116308470291,0.34140486379292345,0.3793472563188651
['LUNCH BAG WOODLAND'],['LUNCH BAG SUKI DESIGN '],0.03780982424515548,0.041279855790896804,0.013970256872465074,0.3694874851013111,8.950793989517567,1.0,0.012409472780145902,1.520541022668124,0.9231834725577558,0.21453287197231832,0.34233934823719525,0.3539577163497821
['CHOCOLATE HOT WATER BOTTLE'],['HOT WATER BOTTLE TEA AND SYMPATHY'],0.031861198738170345,0.02334384858044164,0.011762054979720596,0.3691654879773692,15.814251309300817,1.0,0.011018291980785388,1.548197083079883,0.9675946212839056,0.270746887966805,0.35408740209569134,0.4365132459191865
['JUMBO BAG ALPHABET'],['JUMBO BAG APPLES'],0.0345200540784137,0.03330328977016674,0.01270842721946823,0.3681462140992167,11.054349784657129,1.0,0.011558795855612992,1.5299373554463889,0.9420577571915106,0.2305805396565822,0.34637846677831424,0.37487148323364083
['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG APPLES'],0.035060838215412345,0.03330328977016674,0.012888688598467778,0.3676092544987147,11.038226464582515,1.0,0.011721047343794965,1.52863829381872,0.9424487804368246,0.2323314378554021,0.34582300859290843,0.3773093633792626
['JUMBO  BAG BAROQUE BLACK WHITE'],['JUMBO STORAGE BAG SUKI'],0.029878323569175306,0.03564668769716088,0.010905813429472735,0.3650075414781297,10.23959209279355,1.0,0.009840750160287622,1.5186846699686043,0.9301306028523857,0.19966996699669967,0.34153546172249627,0.3354746936214922
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG  BLACK SKULL.'],0.03956737269040108,0.04835511491662911,0.014420910319963948,0.36446469248291574,7.537252121338211,1.0,0.012507625466570511,1.4973910557405012,0.9030572564752253,0.19619865113427346,0.33217178227001476,0.3313469781147105
['GIN + TONIC DIET METAL SIGN'],['PLEASE ONE PERSON METAL SIGN'],0.029833258224425417,0.03172600270392068,0.010860748084722848,0.3640483383685801,11.474762256248285,1.0,0.009914258053627964,1.522559112137778,0.9409230244969014,0.21422222222222226,0.34321105037693345,0.3531889419115628
['SCOTTIE DOG HOT WATER BOTTLE'],['CHOCOLATE HOT WATER BOTTLE'],0.029878323569175306,0.031861198738170345,0.010860748084722848,0.363499245852187,11.40883771635082,1.0,0.009908788879521995,1.5210332351578035,0.9404476516704777,0.21346324180690876,0.34255216987664805,0.352188095344764
['JUMBO  BAG BAROQUE BLACK WHITE'],['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.029878323569175306,0.036097341144659754,0.010815682739972961,0.36199095022624433,10.028188745967993,1.0,0.009737154701265913,1.5107977844470226,0.9280084312723557,0.19607843137254904,0.33809804972277163,0.3308082091955192
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG CARS BLUE'],0.029743127534925643,0.044569625957638574,0.010725552050473186,0.3606060606060606,8.09084781076692,1.0,0.00939991198143121,1.4942749925781007,0.9032696218292241,0.16867469879518068,0.3307791370618596,0.30062658945368753
['JUMBO BAG VINTAGE DOILY '],['JUMBO BAG VINTAGE LEAF'],0.02857142857142857,0.035060838215412345,0.010274898602974312,0.35962145110410093,10.25706940874036,1.0,0.009273160368248245,1.506826178747361,0.9290505675954592,0.19256756756756757,0.3363534466654213,0.3263402885340556
['JUMBO STORAGE BAG SUKI'],['JUMBO BAG PINK POLKADOT'],0.03564668769716088,0.039837764758900406,0.012798557908968004,0.359039190897598,9.012533536219117,1.0,0.01137847355005452,1.4980045918653053,0.9219063152220487,0.20416966211358736,0.33244530395276917,0.34015307961169494
['JUMBO BAG VINTAGE DOILY '],['LUNCH BAG VINTAGE DOILY '],0.02857142857142857,0.024560612888688597,0.010229833258224425,0.3580441640378549,14.577981651376147,1.0,0.009528101461404752,1.5194805194805194,0.9587976159626848,0.23844537815126046,0.3418803418803419,0.38727896275287244
['LUNCH BAG WOODLAND'],['LUNCH BAG APPLE DESIGN'],0.03780982424515548,0.03956737269040108,0.013519603424966201,0.3575685339690107,9.036954178556206,1.0,0.012023568017699571,1.4949962417676315,0.9242905094218848,0.2117148906139732,0.33110199740861246,0.34962709158587213
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG DOLLY GIRL DESIGN'],0.045110410094637225,0.02726453357368184,0.016043262730959892,0.35564435564435565,13.044211986360747,1.0,0.0148133484404121,1.5096251192135572,0.966957494905402,0.2848,0.3375838893559533,0.47203705385523564
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG SPACEBOY DESIGN '],0.03956737269040108,0.045110410094637225,0.014060387561964848,0.3553530751708428,7.877407330710291,1.0,0.012275487153533507,1.4812598232100858,0.9090223035535536,0.19910657306955964,0.32489899183732135,0.33352069342957724
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG ALPHABET DESIGN'],0.03956737269040108,0.029743127534925643,0.014060387561964848,0.3553530751708428,11.947401118243942,1.0,0.012883530149812316,1.5050981166507689,0.954049000924001,0.25448613376835233,0.3355914880650721,0.4140401739490578
['HEART OF WICKER LARGE'],['WHITE HANGING HEART T-LIGHT HOLDER'],0.036818386660657954,0.09071653898152321,0.013068949977467327,0.35495716034271724,3.912816387483803,1.0,0.009728913368728956,1.4096481739128948,0.7728860292634762,0.11417322834645668,0.290603131684834,0.24951037351462738
['LUNCH BAG ALPHABET DESIGN'],['JUMBO BAG ALPHABET'],0.029743127534925643,0.0345200540784137,0.010545290671473636,0.3545454545454545,10.270709708046521,1.0,0.009518556300506848,1.4958140007235843,0.9303059535293629,0.19630872483221476,0.3314676828026342,0.33001424163304055
['BAKING SET 9 PIECE RETROSPOT '],['BAKING SET SPACEBOY DESIGN'],0.03970256872465074,0.01978368634520054,0.014060387561964848,0.35414301929625425,17.900759904746884,1.0,0.01327492439521759,1.517698721142141,0.9831708583468404,0.30952380952380953,0.34110770071186985,0.5324245848189699
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG SPACEBOY DESIGN '],0.05989184317260027,0.045110410094637225,0.02118071203244705,0.35364936042136946,7.839639668082106,1.0,0.018478966425607354,1.4773553725078314,0.9280241966328292,0.25268817204301075,0.32311479105904894,0.4115899149759195
['JAM MAKING SET PRINTED'],['JAM MAKING SET WITH JARS'],0.03965750337990086,0.04348805768364128,0.014015322217214961,0.3534090909090909,8.126577955723032,1.0,0.012290694422640634,1.479315481965546,0.9131606464667192,0.20273794002607562,0.3240116714851697,0.3378444418276024
['ALARM CLOCK BAKELIKE RED '],['ALARM CLOCK BAKELIKE IVORY'],0.040874267688147815,0.021631365479945923,0.014330779630464172,0.35060639470782795,16.208241455347295,1.0,0.013446613407376703,1.5065880331234107,0.978289874370456,0.2974742750233863,0.33624854438354224,0.5065531973539139
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG CARS BLUE'],0.05989184317260027,0.044569625957638574,0.020955385308697613,0.34988713318284426,7.850349327934595,1.0,0.018286028260581268,1.4696376934054378,0.928209299340798,0.25094441446303295,0.3195601851482154,0.4100295119908155
['CHOCOLATE HOT WATER BOTTLE'],['HOT WATER BOTTLE KEEP CALM'],0.031861198738170345,0.032717440288418206,0.011131140153222172,0.3493635077793494,10.678204184054769,1.0,0.010088723285988659,1.4866712385132355,0.936179082189269,0.20826306913996626,0.32735632862578096,0.34479194672714025
['JUMBO BAG STRAWBERRY'],"['JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT']",0.030058584948174854,0.024966200991437586,0.010500225326723749,0.3493253373313343,13.991930027765898,1.0,0.009749776653389415,1.4984966450200718,0.9573054795757966,0.23582995951417002,0.33266450524044683,0.38495147732992707
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG VINTAGE LEAF DESIGN'],0.03956737269040108,0.02708427219468229,0.013789995493465525,0.34851936218678814,12.867961142969765,1.0,0.012718342001490263,1.493391624148722,0.9602835065457614,0.26086956521739124,0.33038328069502193,0.42883538824813616
['WOODEN PICTURE FRAME WHITE FINISH'],['WHITE HANGING HEART T-LIGHT HOLDER'],0.04028841820639928,0.09071653898152321,0.013970256872465074,0.34675615212527966,3.822413818012894,1.0,0.010315431011740345,1.3919510516275997,0.7693824071156783,0.11936850211782826,0.2815839329761588,0.2503775792916513
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG PINK POLKADOT'],0.029743127534925643,0.04285714285714286,0.010274898602974312,0.3454545454545454,8.060606060606059,1.0,0.009000193137191784,1.4623015873015874,0.9027916982423546,0.16485900216919738,0.31614654002713694,0.292601089761973
['VINTAGE SNAP CARDS'],['VINTAGE HEADS AND TAILS CARD GAME '],0.03267237494366832,0.02199188823794502,0.011266336187471835,0.3448275862068966,15.679762577727532,1.0,0.010547808969242446,1.4927492232157682,0.967845329606336,0.25960539979231567,0.3300951127974857,0.4285613340870549
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG SUKI DESIGN '],0.05989184317260027,0.041279855790896804,0.020594862550698513,0.34386756960120396,8.33015433346148,1.0,0.018122535901482568,1.461168660153553,0.9360137964354455,0.255592841163311,0.3156163095539492,0.4213879332722177
['JUMBO BAG ALPHABET'],['JUMBO BAG VINTAGE LEAF'],0.0345200540784137,0.035060838215412345,0.01185218566922037,0.3433420365535248,9.792750374193723,1.0,0.010641883637989822,1.469469975998,0.9299868382568004,0.20530835284933643,0.3194825234038257,0.340694154523549
['PLEASE ONE PERSON METAL SIGN'],['GIN + TONIC DIET METAL SIGN'],0.03172600270392068,0.029833258224425417,0.010860748084722848,0.3423295454545455,11.474762256248285,1.0,0.009914258053627964,1.4751563417062734,0.9427623043548959,0.21422222222222226,0.3221057512837405,0.3531889419115628
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG WOODLAND'],0.03956737269040108,0.03780982424515548,0.013519603424966201,0.3416856492027335,9.036954178556204,1.0,0.012023568017699571,1.4615968413715459,0.9259819194194194,0.2117148906139732,0.31581680276374197,0.34962709158587213
['ALARM CLOCK BAKELIKE GREEN'],['ALARM CLOCK BAKELIKE IVORY'],0.03645786390265886,0.021631365479945923,0.012438035150968904,0.34116192830655123,15.771631644004941,1.0,0.011649401772272363,1.4849910418887873,0.9720332761919868,0.27245804540967417,0.32659526435386327,0.4580809641532756
['CHOCOLATE HOT WATER BOTTLE'],['SCOTTIE DOG HOT WATER BOTTLE'],0.031861198738170345,0.029878323569175306,0.010860748084722848,0.34087694483734093,11.408837716350822,1.0,0.009908788879521995,1.471836964027024,0.9423738117353431,0.21346324180690876,0.32057692228088425,0.352188095344764
['HOT WATER BOTTLE KEEP CALM'],['CHOCOLATE HOT WATER BOTTLE'],0.032717440288418206,0.031861198738170345,0.011131140153222172,0.3402203856749311,10.67820418405477,1.0,0.010088723285988659,1.467366951390581,0.9370077908438346,0.20826306913996626,0.31850720840323615,0.34479194672714025
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG WOODLAND'],0.04285714285714286,0.03780982424515548,0.014556106354213609,0.33964248159831756,8.982916170043703,1.0,0.012935685315135517,1.4570746132848045,0.9284691095605564,0.22017723244717108,0.31369334769643886,0.3623123015858095
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG WOODLAND'],0.041279855790896804,0.03780982424515548,0.013970256872465074,0.33842794759825323,8.950793989517567,1.0,0.012409472780145902,1.4543996716030323,0.9265248811967962,0.21453287197231832,0.3124310878743496,0.3539577163497821
['LUNCH BAG APPLE DESIGN'],['JUMBO BAG APPLES'],0.03956737269040108,0.03330328977016674,0.013384407390716538,0.33826879271070615,10.157218552436493,1.0,0.01206668371256393,1.4608600887810563,0.9386893206337651,0.22499999999999998,0.3154717500466444,0.3700816223364085
['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG ALPHABET'],0.035060838215412345,0.0345200540784137,0.01185218566922037,0.3380462724935733,9.792750374193721,1.0,0.010641883637989822,1.4585308697611536,0.9305080339442223,0.20530835284933643,0.31437858414079495,0.340694154523549
['SET OF 3 REGENCY CAKE TINS'],['REGENCY CAKESTAND 3 TIER'],0.03402433528616494,0.08490310950878774,0.01149166291122127,0.3377483443708609,3.9780444594423585,1.0,0.008602891046456297,1.3817963046417303,0.7749886798666281,0.10696308724832214,0.276304331802886,0.23654933142109924
['JUMBO BAG RED RETROSPOT'],['JUMBO BAG PINK POLKADOT'],0.0740423614240649,0.039837764758900406,0.024966200991437586,0.3371880706025563,8.464030867274575,1.0,0.022016518814832207,1.448619423784322,0.9523686031795731,0.2807906741003548,0.3096875662569569,0.4819424515908709
['60 TEATIME FAIRY CAKE CASES'],['72 SWEETHEART FAIRY CAKE CASES'],0.02992338891392519,0.022757999098693103,0.010049571879224875,0.33584337349397586,14.757157342240248,1.0,0.009368575421291922,1.4714029219919902,0.9609924217204847,0.2357293868921776,0.32037650255159444,0.3887137659549087
['60 TEATIME FAIRY CAKE CASES'],['PACK OF 60 DINOSAUR CAKE CASES'],0.02992338891392519,0.023974763406940065,0.010049571879224875,0.33584337349397586,14.008203868103992,1.0,0.009332165709679666,1.4695708777727705,0.9572576535873397,0.22918807810894137,0.31952924821457773,0.3775081529124015
['PLEASE ONE PERSON METAL SIGN'],['HAND OVER THE CHOCOLATE   SIGN '],0.03172600270392068,0.02672374943668319,0.010635421360973412,0.33522727272727276,12.544170627012113,1.0,0.009787583614086302,1.4640736760610578,0.9504352065278613,0.22243166823751181,0.3169742641023375,0.36660183197915075
['SCOTTIE DOG HOT WATER BOTTLE'],['RETROSPOT HEART HOT WATER BOTTLE'],0.029878323569175306,0.02438035150968905,0.010004506534474988,0.334841628959276,13.734077165630932,1.0,0.009276062503338267,1.4667479069140046,0.955744451656562,0.22606924643584522,0.31821958273390616,0.37259641521900955
['JUMBO BAG PINK POLKADOT'],['JUMBO BAG STRAWBERRY'],0.039837764758900406,0.030058584948174854,0.013249211356466877,0.332579185520362,11.064366007041727,1.0,0.012051744520316062,1.4532681540776498,0.9473604893003855,0.23389021479713606,0.31189574532810627,0.3866793978576323
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG PINK POLKADOT'],0.03956737269040108,0.04285714285714286,0.013159080666967103,0.33257403189066065,7.760060744115415,1.0,0.011463336123092771,1.434080936128718,0.907023568945658,0.18998048145738458,0.3026892870499439,0.3198096237266132
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG CARS BLUE'],0.03956737269040108,0.044569625957638574,0.013114015322217214,0.3314350797266515,7.436344205393728,1.0,0.011350512321279555,1.4290764368129356,0.9011827549198684,0.18464467005076143,0.3002473665928209,0.3128358411777848
['ALARM CLOCK BAKELIKE GREEN'],"['ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED ']",0.03645786390265886,0.018161333934204597,0.012077512392969806,0.33127317676143386,18.24057516708739,1.0,0.011415388952105835,1.4682208518433058,0.9809401498191657,0.2838983050847458,0.3189035568153586,0.4981427918546623
